"name";"bold";"eol";"tsn";"ncbi"
"Channidae";"47885";"12360877";"166661";"30910"
"Oreochromis mossambicus";"24807";"12109737";"170015";"8127"
"Etroplus suratensis";"27121";"12719003";"169849";"238232"
"Clarias gariepinus";"78211";"12377911";"164125";"13013"
