"name";"bold";"eol";"tsn";"ncbi"
"Caenis nigropunctata";NA;"29360108";NA;NA
"Epeorus sinensi";NA;NA;NA;NA
"Corbicula fluminea";"26384";"11163951";"81387";"45949"
"Tvetenia discoloripes";"380638";"14530802";NA;NA
"Chaetocladius";"56462";"12921398";"128526";"611341"
"Sinopotamon teritisum";NA;"31721800";NA;"1775345"
