"name";"bold";"eol";"tsn";"ncbi"
"Ciliophora";"72834";"26049337";"46211";"5878"
"Dreissena";"2374";"12401372";"81338";"45951"
"Diporeia";"5311";"29978385";"657298";"399978"
"Mysis";"5739";"11329839";"89866";"261863"
"Cottoidea";NA;"26051875";"643429";NA
"Alosa pseudoharengus";"50261";"12817340";"161706";"34774"
