"sp_taxon_1";"sp_taxon_2";"value";"type"
"Haematobia irritans";"dung";"1";"commensalism"
"Sarcophaga spp.";"dung";"1";"commensalism"
"Paregle cinerella";"dung";"1";"commensalism"
"Cryptolucilia ceasarion";"dung";"1";"commensalism"
"Sepsis violacea";"dung";"1";"commensalism"
"Leptocera sp.";"dung";"1";"commensalism"
"Geosargus cuprarius";"dung";"1";"commensalism"
"Aphodius fimetarius";"dung";"1";"commensalism"
"Sphaeridium scarabaeoides";"Haematobia irritans";"1";"predation"
"Sphaeridium scarabaeoides";"Sarcophaga spp.";"1";"predation"
"Sphaeridium scarabaeoides";"Paregle cinerella";"1";"predation"
"Sphaeridium scarabaeoides";"Cryptolucilia ceasarion";"1";"predation"
"Xyalophora quinquelineata";"Sarcophaga spp.";"1";"parasitism"
"Phaneropria sp.";"Paregle cinerella";"1";"parasitism"
"Platystethus americanus";"Haematobia irritans";"1";"predation"
"Platystethus americanus";"Sarcophaga spp.";"1";"predation"
"Platystethus americanus";"Paregle cinerella";"1";"predation"
"Platystethus americanus";"Cryptolucilia ceasarion";"1";"predation"
"Platystethus americanus";"Sepsis violacea";"1";"predation"
"Platystethus americanus";"Leptocera sp.";"1";"predation"
"Platystethus americanus";"Geosargus cuprarius";"1";"predation"
"other staphylinids (unspec.)";"Haematobia irritans";"1";"predation"
"other staphylinids (unspec.)";"Sarcophaga spp.";"1";"predation"
"other staphylinids (unspec.)";"Paregle cinerella";"1";"predation"
"other staphylinids (unspec.)";"Cryptolucilia ceasarion";"1";"predation"
"other staphylinids (unspec.)";"Sepsis violacea";"1";"predation"
"other staphylinids (unspec.)";"Leptocera sp.";"1";"predation"
"other staphylinids (unspec.)";"Geosargus cuprarius";"1";"predation"
"Sphaeridium bipustulatum";"Geosargus cuprarius";"1";"predation"
"Hister abbreviatus";"Geosargus cuprarius";"1";"predation"
"Hister abbreviatus";"Aphodius fimetarius";"1";"predation"
