"name";"bold";"eol";"tsn";"ncbi"
"Cicuta maculata";482531;61372026;182154;178650
"Circaea lutetiana";121409;50944646;27567;253475
"Cirsium altissimum";490233;46180519;36337;1308046
"Cirsium discolor";422568;50885918;36362;196712
"Cirsium lanceolatum";NA;NA;NA;NA
"Cirsium pumilum";604973;57240632;NA;1261135
"Claytonia virginica";126450;50865825;20382;89079
"Clematis pitcheri";NA;46202549;NA;748707
"Clematis virginiana";121545;46202560;18716;743734
"Collinsia verna";617260;61361085;33524;183438
"Comandra umbellata";124525;57221769;NA;50119
"Convolvulus sepium";NA;NA;NA;47519
"Coreopsis tripteris";422007;46181415;37154;159685
"Coreopsis palmata";421992;46181409;37148;159674
"Cornus amomum";422980;61358093;NA;366638
"Cornus florida";162174;46170704;27806;4283
"Cornus paniculata";NA;NA;NA;NA
"Crataegus coccinea";502497;50920681;NA;356593
"Crataegus crus-galli";254360;52817406;NA;216036
"Crataegus mollis";121195;50920668;NA;36593
"Crotalaria sagittalis";NA;52878701;26579;1977604
"Cryptotaenia canadensis";121372;46184334;29475;54828
"Cucurbita melopepo";NA;NA;NA;NA
"Cucurbita pepo";423189;50691229;566229;3663
"Cuphea petiolata";NA;NA;NA;NA
"Cuscuta cephalanthi";422916;46186380;30724;267556
"Cuscuta glomerata";422926;46186393;30735;113197
"Cynoglossum officinale";121781;50910493;31890;181189
"Cypripedium parviflorum pubescens";NA;NA;NA;NA
"Datura stramonium";252870;61373783;30520;4076
"Datura tatula";NA;NA;NA;239686
"Delphinium tricorne";436082;46202294;18515;158006
"Dentaria laciniata";NA;NA;NA;109596
"Desmodium bracteosum";NA;NA;NA;NA
"Desmodium canadense";121508;46209048;25791;932098
"Desmodium canescens";496376;46209049;25792;556502
"Desmodium dillenii";704053;52881998;NA;2071440
"Desmodium grandiflorum";NA;52882152;NA;NA
"Desmodium illinoense";496377;52882022;25803;732116
"Desmodium marilandicum";NA;46209068;25809;1549123
"Desmodium paniculatum";499561;46209074;NA;343495
"Desmodium sessilifolium";499562;52882082;25827;1871511
"Dianthera americana";NA;NA;NA;NA
"Dicentra cucullaria";125245;61393558;18945;417911
"Diospyros virginiana";443762;46169631;23855;13493
"Dipsacus sylvestris";196525;NA;NA;183561
"Dirca palustris";121162;46204117;27129;39989
"Dodecatheon meadia";NA;NA;NA;59976
"Echinocystis lobata";121598;46214979;22378;252533
"Ellisia nyctelaea";NA;NA;NA;NA
"Erechthites hieracifolia";NA;NA;NA;NA
"Erigenia bulbosa";501797;57230390;29661;63005
"Erigeron annuus";100964;50879815;35804;91248
"Erigeron canadensis";496347;57234186;NA;72917
"Erigeron philadelphicus";121356;61367555;NA;72930
"Erigeron pulchellus";125239;61367551;NA;91287
"Erigeron ramosus";NA;NA;NA;NA
"Eryngium yuccifolium";490235;46184371;NA;90460
"Erythronium albidum";430132;46191651;42927;134856
"Eulophus americanus";NA;NA;NA;NA
"Eupatorium altissimum";490232;46180155;502498;102769
"Eupatorium coelestinum";NA;NA;NA;102761
"Eupatorium perfoliatum";100990;50884097;35980;102777
"Eupatorium purpureum";561111;57238778;NA;102766
"Eupatorium serotinum";422585;61367831;35981;103756
"Eupatorium sessilifolium";622344;61367855;36004;102779
"Eupatorium urticaefolium";766273;NA;NA;NA
"Euphorbia corollata";125712;46212689;28057;457242
"Euphorbia preslii";NA;NA;NA;NA
"Evonymus atropurpureus";NA;NA;NA;NA
"Fragaria virginiana illinoensis";NA;NA;NA;NA
"Frasera carolinensis";NA;NA;NA;239491
"Fraxinus americanus";NA;NA;NA;NA
"Galium aperine";NA;NA;NA;NA
"Galium trifidum";124625;57250442;524099;669698
"Gaura biennis";499581;NA;NA;260689
"Gentiana andrewsii";121710;61358189;NA;932102
"Gentiana puberula";NA;NA;NA;NA
"Geranium carolinianum";314358;57302815;NA;554690
"Geranium maculatum";125232;46208058;29107;1663611
"Gerardia auriculata";NA;NA;NA;NA
"Gerardia grandiflora";NA;NA;NA;1548296
"Gerardia purpurea";NA;NA;NA;NA
"Gerardia tenuifolia";NA;NA;NA;NA
"Geum canadense";121392;52832490;24645;350588
"Geum vernum";125266;46204785;24664;148900
"Gillenia stipulacea";NA;NA;NA;NA
"Gleditsia triacanthos";381810;50924302;26714;54874
"Gnaphalium polycephalum";NA;NA;NA;50
"Gonolobus laevis";NA;NA;NA;NA
"Gratiola virginiana";552135;61360961;NA;307729
"Gymnocladus dioica";NA;50924275;NA;53883
"Habenaria leucophaea";NA;NA;NA;36962
"Hedeoma pulegioides";497102;61360300;32520;1547260
"Helenium autumnale";124654;50883363;36006;138408
"Helianthus annuus";421377;46180859;36616;4232
"Helianthus divaricatus";125296;46180876;36636;73285
"Helianthus grosse-serratus";NA;NA;NA;NA
"Helianthus laetiflorus";NA;NA;NA;2010334
"Helianthus mollis";501818;46180895;36655;73299
"Helianthus scaberrimus";NA;52926568;NA;NA
"Helianthus strumosus";125723;46180926;36690;382522
"Helianthus tuberosus";421817;57237967;36691;4233
"Heliopsis helianthoides";482595;61369539;NA;53723
"Hepatica acutiloba";560375;NA;NA;387276
"Heracleum lanatum";278783;50876617;NA;40918
"Heuchera hispida";NA;NA;NA;NA
"Hibiscus lasiocarpos";NA;NA;NA;2042412
"Hibiscus militaris";NA;NA;NA;NA
"Hibiscus trionum";464279;61394230;21639;183268
"Houstonia purpurea calycosa";NA;NA;NA;NA
"Hybanthus concolor";126469;46212087;22026;97458
"Hydrangea arborescens";403663;57222076;24195;96933
"Hydrophyllum appendiculatum";500153;52991468;31389;2065900
"Hydrophyllum virginianum";121326;61374444;NA;4134
"Hypericum ascyron";367463;46213451;NA;210378
"Hypericum cistifolium";613745;46213418;21432;268985
"Hypericum punctatum";121668;46213410;21422;269017
"Hypoxis hirsuta";460820;61392362;503146;142856
"Ilysanthes dubia";NA;NA;NA;NA
"Impatiens biflora";766248;NA;NA;55378
"Impatiens pallida";125742;46169942;29189;35940
"Ipomoea hederacea";502799;57255619;503177;43178
"Ipomoea pandurata";314361;46186462;30786;89654
"Ipomoea purpurea";390128;57255612;30789;4121
"Iris hexagona";NA;50853599;43214;184044
"Iris versicolor";124571;61390097;43196;585827
"Isopyrum biternatum";557237;NA;NA;46967
"Krigia amplexicaulis";NA;NA;NA;NA
"Lactuca canadensis";125023;50887875;36596;527214
"Lactuca floridana";490228;46180843;36599;883014
"Lantana camara";148740;57261753;32175;126435
"Lappula virginiana";NA;NA;NA;NA
"Leonurus cardiaca";121421;61360349;NA;587664
"Lepachys pinnata";NA;NA;NA;NA
"Lepidium virginicum";125741;61404797;NA;59292
"Lespedeza capitata";496379;50928387;25897;571920
"Lespedeza procumbens";606265;46209236;25907;701547
"Lespedeza virginica";496380;46209241;25915;701553
"Liatris pycnostachya";490246;46182217;NA;983228
"Liatris scariosa";616890;46182221;NA;983229
"Lilium superbum";430056;50828773;42723;4692
"Linaria vulgaris";121530;61360990;33216;43171
"Liparis liliifolia";431498;50849909;43622;78794
"Lippia lanceolata";NA;NA;NA;185814
"Lithospermum canescens";418670;57266897;31945;650305
"Lobelia cardinalis";124674;46179220;34505;76578
"Lobelia cardinalis x siphilitica";NA;NA;NA;NA
"Lobelia inflata";121537;46179237;34524;308559
"Lobelia leptostachys";NA;NA;NA;NA
"Lobelia siphilitica";121850;46179248;NA;330173
"Lobelia spicata";501587;46179251;34532;1441989
"Lonicera sempervirens";420279;61366612;35303;134522
"Lonicera sullivantii";NA;NA;NA;NA
"Ludvigia alternifolia";NA;NA;NA;NA
"Ludvigia polycarpa";NA;NA;NA;30298
"Lycopus americanus";121515;50902362;32254;932105
"Lythrum alatum";499580;61396863;NA;1620146
"Malva rotundifolia";NA;NA;NA;NA
"Marrubium vulgare";291816;61360364;32561;41230
"Martynia louisiana";NA;NA;NA;NA
"Melanthium virginicum";NA;57182582;NA;117928
"Melilotus alba";121475;NA;NA;47082
"Mentha arvensis";121510;NA;565302;292239
"Mertensia virginica";442682;57267573;31673;417949
"Mimulus alatus";594704;52902942;33234;1663601
"Mimulus ringens";125686;46172136;NA;188307
"Mollugo verticillata";431046;61377978;19899;3592
"Monarda bradburiana";427407;46172387;503863;182378
"Monarda fistulosa";121478;50902007;566739;39344
"Myosotis virginica";NA;NA;NA;NA
"Myosurus minimus";291852;50857974;503898;59993
"Nelumbo lutea";196506;46202132;18398;4431
"Nepeta cataria";121488;61360435;32623;39347
"Nepeta hederacea";NA;NA;NA;NA
"Nothoscordum bivalve";416831;61391890;503966;51465
"Nymphaea advena";NA;NA;NA;NA
"Oenothera biennis";121683;NA;27368;3942
"Oenothera fruticosa";500689;57304918;NA;203951
"Orchis spectabilis";NA;NA;NA;NA
"Orobanche uniflora";433610;50907678;34300;86095
"Osmorrhiza longistylis";NA;NA;NA;NA
"Oxalis corniculata";390099;52988250;29067;212256
"Oxalis stricta";121444;61405974;29095;213833
"Oxalis violacea";433762;46215120;29098;446153
"Oxypolis rigidior";501825;50875710;29544;178701
"Panicum virgatum";120892;46196347;40913;38727
"Parthenium integrifolium";NA;52955816;38166;1680479
"Passiflora lutea";224545;46212292;22226;330177
"Pastinaca sativa";124642;50876608;29795;4041
"Penstemon hirsutus";125265;50909505;33924;265143
"Penstemon laevigatus";517518;46173730;33929;265146
"Petalostemum candidum";NA;NA;NA;NA
"Petalostemum purpureum";NA;NA;NA;NA
"Philadelphus grandiflorus";NA;NA;NA;NA
"Phlox divaricata";125234;61357393;NA;103528
"Phlox glaberrima";445645;46170002;NA;103531
"Phlox pilosa";502436;46170041;30978;103539
"Phryma leptostachya";121424;46172132;NA;41401
"Physalis lanceolata";502795;61373926;504370;304150
"Physalis subglabrata";NA;NA;NA;482384
"Physalis virginiana";502796;46186202;529641;304158
"Physostegia virginiana";427705;61360193;NA;28510
"Phytolacca decandra";464221;NA;NA;3527
"Plantago major";101002;NA;32887;29818
"Poa pratensis";121297;57189624;526432;4545
"Podophyllum peltatum";121594;52997541;18850;35933
"Polemonium reptans";445663;46170106;NA;13640
"Polygala sanguinea";475116;46208162;29314;485366
"Polygonatum commutatum";NA;NA;NA;NA
"Polygonum acre";NA;NA;NA;NA
"Polygonum amphibium";124584;NA;NA;254780
"Polygonum hydropiper";101021;NA;NA;46901
"Polygonum hydropiperoides";NA;NA;NA;487997
"Polygonum lapathifolium";NA;NA;NA;430754
"Polygonum pennsylvanicum";NA;NA;NA;137687
"Polygonum persicaria";101003;NA;NA;457184
"Polygonum scandens";766270;NA;NA;NA
"Polytaenia nuttallii";679016;57229189;29833;178705
"Pontederia cordata";125672;61380922;42620;44964
"Populus deltoides";101042;46212344;NA;3696
"Populus tremuloides";101025;50912710;195773;3693
"Portulaca oleracea";121680;52863359;20422;46147
"Potentilla canadensis";502454;61395544;24698;1076577
"Potentilla monspeliensis norvegica";NA;NA;NA;NA
"Prenanthes aspera";490227;NA;38274;883018
"Prenanthes crepidinea";NA;NA;38278;883023
"Prunella vulgaris";121353;52900296;NA;39358
"Prunus americana";502404;52831441;24763;122118
"Prunus serotina";121561;61395665;837473;23207
"Psedera quinquefolia";NA;NA;NA;NA
"Psoralea onobrychis";NA;46210907;NA;458340
"Ptelea trifoliata";254503;57298605;524604;210336
"Pycnanthemum flexuosum";561123;NA;565445;NA
"Pycnanthemum pilosum";NA;52899771;32654;NA
"Pycnanthemum virginianum";500085;46172797;32670;392642
"Pyrus coronaria";NA;52828906;NA;NA
"Radicula obtusa";NA;NA;NA;NA
"Radicula palustris";NA;NA;NA;NA
"Ranunculus abortivus";121197;50856780;18559;286845
"Ranunculus fascicularis";126455;50857008;18602;568547
"Ranunculus recurvatus";121201;52999498;NA;46994
"Ranunculus septentrionalis";445902;NA;NA;568572
"Rhamnus lanceolata";445982;61396800;NA;706615
"Rhus canadensis";NA;NA;NA;NA
"Rhus copallina";442106;NA;NA;32258
"Rhus glabra";516350;46207674;NA;298662
"Rhus toxicodendron";NA;NA;NA;690247
"Ribes gracile";NA;NA;NA;NA
"Robinia pseudacacia";NA;NA;NA;35938
"Rosa humilis";NA;52818593;NA;NA
"Rosa setigera";446020;50921864;24839;137000
"Rubus canadensis";125700;61395913;504842;75066
"Rubus occidentalis";100966;50922016;24854;75079
"Rubus villosus";NA;NA;NA;NA
"Rudbeckia hirta";121399;46181011;530172;52299
"Rudbeckia laciniata";156356;46181031;530178;52310
"Rudbeckia subtomentosa";NA;46181043;NA;52307
"Rudbeckia triloba";121707;46181044;NA;52309
"Ruellia ciliosa";NA;61366341;520603;34265
"Ruellia strepens";475121;50904296;34390;441029
"Sagittaria latifolia";121501;46190647;38908;15008
"Salix amygdaloides";125244;61403219;22499;75705
"Salix cordata";126379;50912834;565480;426349
"Salix humilis";126378;57270265;NA;1242995
"Salix longifolia";NA;52849054;837811;NA
"Salix nigra";121824;NA;22484;75714
"Sambucus canadensis";416255;NA;NA;57008
"Samolus floribundus";NA;NA;NA;NA
"Sanguinaria canadensis";121704;46202878;18990;3472
"Sanicula canadensis";501827;46184775;NA;52574
"Sanicula marilandica";482534;52908636;29856;1663604
"Saponaria officinalis";121657;61378103;20039;3572
"Sassafras variifolium";NA;NA;NA;NA
"Scrophularia marilandica";224516;46174134;34037;764929
"Scutellaria canescans";NA;NA;NA;NA
"Scutellaria lateriflora";121636;61360619;NA;233893
"Scutellaria parvula";314348;61360638;NA;942060
"Scutellaria versicolor";NA;NA;NA;NA
"Sebatia angularis";NA;NA;NA;NA
"Senecio aureus";561142;52933181;NA;98688
"Seymeria macrophylla";NA;NA;NA;282250
"Sicyos angulatus";443240;46215011;22402;64232
"Sida spinosa";224530;50940669;21732;108380
"Silene nivea";509992;52864992;20090;200590
"Silene stellata";224529;46188589;20127;200593
"Silphium integrifolium";490248;46182680;NA;121897
"Silphium laciniatum";501608;46182683;38401;53587
"Silphium perfoliatum";126485;61370386;NA;53588
"Silphium terebinthinaceum";490250;46182693;565520;121900
"Sisymbrium canescens";NA;NA;NA;NA
"Sisyrinchium angustifolium";426943;61390161;43240;244039
"Sisyrinchium gramineum";NA;NA;NA;NA
"Sium cicutaefolium";NA;NA;NA;NA
"Smilacina racemosa";NA;NA;NA;39530
"Smilacina stellata";NA;NA;NA;191661
"Smilax herbacea";121702;50829321;43356;299602
"Smilax hispida";368196;50829311;NA;55959
"Solanum carolinense";224528;46184890;30413;50511
"Solanum nigrum";101007;NA;565525;4112
"Solanum rostratum";502797;46184924;30454;45839
"Solidago canadensis";100984;46180366;NA;59297
"Solidago graminifolia";739905;NA;NA;72935
"Solidago missouriensis";140085;50879960;36277;691052
"Solidago nemoralis";101029;61368110;NA;471149
"Solidago rigida";482622;46180430;NA;199521
"Solidago serotina";NA;52937370;NA;NA
"Solidago speciosa";126445;52937501;780765;471154
"Solidago ulmifolia";140111;61368060;NA;691053
"Specularia perfoliata";NA;NA;NA;NA
"Spiranthes gracilis";NA;NA;NA;NA
"Stachys palustris";292053;61360131;32344;1060938
"Staphylea trifolia";446658;46214888;28646;85280
"Steironema ciliatum";NA;NA;NA;NA
"Steironema lanceolatum";759470;NA;NA;2065952
"Steironema quadriflorum";NA;NA;NA;NA
"Stellaria longifolia";121376;57215724;20185;228247
"Stellaria media";125031;52865184;20169;13274
"Stenanthium angustifolium";NA;NA;NA;NA
"Strophostyles helvola";444630;NA;26200;90593
"Strophostyles pauciflora";NA;NA;NA;NA
"Stylosanthes biflora";499571;50927866;26973;167711
"Symphoricarpos orbicularis";NA;NA;NA;NA
"Taenidia integerrima";442173;57228977;29875;48059
"Taraxacum officinale";121528;NA;NA;50225
"Tecoma radicans";NA;NA;NA;NA
"Tephrosia virginiana";496385;46211133;26998;1089629
"Teucrium canadense";427422;61360149;NA;201512
"Thalictrum dasycarpum";124485;50857615;18667;46973
"Thaspium aureum atropurpurem";NA;NA;NA;NA
"Thaspium aureum trifoliatum";NA;NA;NA;NA
"Tilia americana";121613;46203398;NA;66669
"Tradescantia brevicaulis";NA;NA;NA;NA
"Tradescantia pilosa";NA;NA;NA;948950
"Tradescantia virginiana";224517;46191119;39178;59016
"Trifolium hybridum";428349;61400522;26261;74517
"Trifolium pratense";100968;52871941;26313;57577
"Trifolium reflexum";516393;46209812;26280;361976
"Trifolium repens";100969;52871975;26206;3899
"Trillium sessile";430791;50829747;43088;49676
"Triosteum perfoliatum";442932;46178978;35345;105270
"Ulmus americana";121252;57276612;19049;29740
"Ulmus fulva";NA;NA;NA;NA
"Uvularia grandiflora";121820;46191783;43109;49460
"Valerianella radiata";517523;46179102;35397;368327
"Verbascum thapsus";121522;46174103;NA;39388
"Verbena angustifolia";NA;NA;NA;NA
"Verbena bracteosa";NA;NA;NA;NA
"Verbena hastata";121513;46171972;NA;443381
"Verbena stricta";121546;46171978;32078;568212
"Verbena urticaefolia";NA;NA;NA;140036
"Verbesina helianthoides";NA;52935157;38604;2010369
"Vernonia fasciculata";608237;50887319;38629;434698
"Veronica arvensis";125229;61361026;33411;46032
"Veronica peregrina";121776;57266004;33421;165341
"Veronica virginica";NA;NA;NA;NA
"Viburnum prunifolium";416251;46178993;35253;237954
"Viburnum pubescens";NA;NA;NA;NA
"Viola cucullata";121176;46212222;505709;97424
"Viola pedata";500656;46212148;NA;97442
"Viola pedatifida";500661;46212151;NA;1234509
"Viola pubescens";121167;61402974;NA;97445
"Viola sagittata";475125;61402992;NA;1017145
"Viola striata";502807;46212189;22171;97454
"Vitis cordifolia";NA;50911035;NA;754097
"Vitis vulpina";502408;57268101;28610;754105
"Zanthoxylum americanum";437836;61398544;505788;354526
"Zea mays";361557;53115840;566843;4577
"Zizia aurea";482537;57228843;29906;40947
"Amegilla walshii";NA;NA;NA;NA
"Sphaerophoria cylindrica";NA;NA;NA;NA
"Andrena erythrogastra";NA;NA;NA;NA
"Spallanzania hesperidarum";387656;52007626;652250;NA
"Agapostemon texanus";59664;52184946;NA;1889476
"Neotrypetes truncatus";NA;NA;NA;NA
"Microstelis lateralis";NA;NA;NA;NA
"Siphona geniculata";469677;52003346;652501;1888021
"Empis distans";NA;51916697;135983;NA
"Batizonus algidus";NA;NA;NA;NA
"Rhipiphorus limbatus";NA;NA;NA;NA
"Eristalis flavipes";48289;55738307;140938;1352482
"Ocyptera lata";NA;NA;NA;NA
"Sarcophaga assidua";NA;NA;NA;NA
"Leionotus scrophulariae";NA;52157147;NA;NA
"Melissodes cnici";NA;NA;NA;NA
"Cremastogaster lineolata";NA;NA;NA;578092
"Helophilus divisus";NA;51996060;NA;NA
"Chilosia petulca";NA;NA;NA;NA
"Scymnus consobrinus";NA;51830016;692305;NA
"Toxoneuron abdominale";NA;52219903;NA;NA
"Padabrus tomentosus";NA;NA;NA;NA
"Corizus lateralis";NA;NA;NA;NA
"Ocyptera nigra";NA;NA;NA;NA
"Pompiloides subviolaceus";NA;NA;NA;NA
"Melissodes pallida";NA;NA;NA;NA
"Haltichella ornata";NA;NA;NA;NA
"Ichneumon longulus";NA;52229975;NA;NA
"Cothonaspis stigmata";NA;NA;NA;NA
"Glypta simplicipes";NA;NA;NA;NA
"Trachandrena quintilis";NA;NA;NA;NA
"Eutelus flavipes";NA;NA;NA;NA
"Plagiotoma obliqua";NA;NA;NA;NA
"Bruchus obsoletus";NA;NA;NA;NA
"Trypeta solaris";NA;NA;NA;NA
"Acmaeops nigripennis";NA;NA;NA;NA
"Onthophagus pennsylvanicus";379813;51675976;927596;476077
"Evylaeus arcuatus";NA;NA;NA;NA
"Nomada illinoensis";266920;46501003;694579;586923
"Cryptorhopalum triste";596102;51836311;728154;NA
"Pentaria trifasciata";600467;51819799;772426;NA
"Valgus canaliculatus";381869;51712579;929210;1542198
"Tachytes mandibularis";NA;NA;NA;NA
"Physocephala texana";271319;51898665;141850;NA
"Anoplius illinoensis";193923;52160006;154296;1889480
"Pterandrena solidaginis";NA;NA;NA;NA
"Stelidium trypetinum";NA;NA;NA;NA
"Tiphia transversa";NA;NA;NA;NA
"Coelioxys germana";84841;52177259;760636;NA
"Pseudopanurgus labrosus";NA;52196811;753457;NA
"Urosigalphus femoratus";NA;52218057;NA;NA
"Rhamphomyia limbata";NA;51915444;136210;NA
"Brachypalpus rileyi";NA;NA;NA;NA
"Aedes vexans";14139;46433276;126403;7163
"Pseudosiobla excavata";NA;NA;NA;NA
"Syrphus ribesii";88372;46445715;140289;1124549
"Ceratina dupla";21880;46501877;154391;236026
"Gnathias ovatus";NA;NA;NA;666060
"Drasteria erechtea";NA;NA;NA;NA
"Astatus unicolor";NA;NA;NA;NA
"Anthidium cognatum";NA;NA;NA;NA
"Sarcophaga sinuata";499444;55749561;NA;NA
"Chloralictus illinoensis";NA;NA;NA;NA
"Triepeolus cressonii";313121;52192237;694826;NA
"Holonomada superba";NA;NA;NA;1230029
"Eugnoriste occidentalis";NA;51930633;122850;NA
"Lonchaea parvicornis";NA;NA;NA;NA
"Collops 4-maculatus";NA;NA;NA;NA
"Cyllene decorus";NA;NA;NA;NA
"Anoplius virginiensis";70460;55773480;154295;537974
"Cemolobus oligolege";NA;NA;NA;NA
"Vipio robertsonii";NA;NA;NA;NA
"Exorista nigripalpis";NA;NA;NA;NA
"Lampronota coxalis";NA;NA;NA;NA
"Tetanocera pictipes";NA;NA;NA;NA
"Pipiza pistica";NA;NA;NA;NA
"Bibio femoratus";NA;51967706;121334;NA
"Megachile oligolege";NA;NA;NA;NA
"Hammomyia paludis";NA;NA;NA;NA
"Priononyx atrata";NA;NA;NA;NA
"Nomada cressonii";21792;52189805;NA;586919
"Lygaeus turcicus";NA;55801572;107816;1291711
"Cryptorhopalum haemorrhoidale";NA;51836302;728145;NA
"Ammobia nuda";NA;NA;NA;1919246
"Uranotes melinus";NA;NA;NA;NA
"Milesia ornata";NA;NA;NA;NA
"Perdita 8-maculata";NA;NA;NA;NA
"Spilomyia 4-fasciata";NA;NA;NA;NA
"Triepeolus donatus";296422;52192246;694837;NA
"Epimelissodes oligolege";NA;NA;NA;NA
"Leionotus illinoensis";NA;NA;NA;NA
"Evylaeus pectinatus";NA;NA;NA;864
"Lonchaea aberrans";NA;NA;NA;NA
"Ophyra leucostoma";652758;57363519;NA;1325560
"Lispa albitarsis";NA;NA;NA;NA
"Triepeolus simplex";NA;52192302;694908;NA
"Metopius terminalis";NA;NA;NA;NA
"Sarcophaga haemorrhoidalis";656152;57363546;NA;1234591
"Tachina mella";NA;NA;NA;NA
"Isodontia apicalis";727709;52176474;769416;NA
"Sphecodes minor";15902;46487499;760023;88599
"Syrphus torvus";202382;55738004;140301;1124550
"Zodion nanellum";729505;NA;NA;NA
"Calocoris rapidus";NA;NA;NA;NA
"Hallictoides marginatus";NA;NA;NA;NA
"Chrysocharis oscinidis";NA;52141040;NA;NA
"Bruchophagus funebris";NA;NA;NA;NA
"Ceropales bipunctata";389983;NA;NA;NA
"Notozus hyalinus";NA;NA;NA;NA
"Acmaeodera culta";NA;NA;NA;NA
"Drosophila varia";NA;NA;NA;NA
"Philampelus pandorus";NA;NA;NA;NA
"Elasmus nigripes";648586;52140497;NA;NA
"Ichneumon funestus";NA;NA;NA;NA
"Tachydromia pusilla";NA;NA;NA;NA
"Mordella melaena";727673;51820130;722998;NA
"Tetralonia dilecta";NA;NA;NA;NA
"Zaodontomerus calcaratus";NA;NA;NA;NA
"Anthomyiella pluvialis";NA;NA;NA;171272
"Ageniella accepta";655757;60976978;NA;1548751
"Pamphila hobomok";NA;NA;NA;NA
"Xenoglossa strenua";202551;52194208;699559;599649
"Exoprosopa fascipennis";111575;51961414;135308;NA
"Myospila meditabunda";199735;46456478;150718;559661
"Calliopsis coloradensis";323454;52197071;715722;NA
"Perditella oligolege";NA;NA;NA;NA
"Ceropales robinsonii";NA;NA;NA;NA
