"sp_taxon_1";"sp_taxon_2";"value";"type"
"Arcella";"Unicellular algae";"1";"herbivory"
"Arcella";"Filamentous algae";"1";"herbivory"
"Arcella";"Organic matter";"1";"commensalism"
"Difflugia";"Unicellular algae";"1";"herbivory"
"Difflugia";"Vascular hydrophytes";"1";"herbivory"
"Centropyxis";"Filamentous algae";"1";"herbivory"
"Leusquereusia";"Filamentous algae";"1";"herbivory"
"Nebella";"Unicellular algae";"1";"herbivory"
"Nebella";"Filamentous algae";"1";"herbivory"
"Nebella";"Organic matter";"1";"commensalism"
"Quadrulella";"Unicellular algae";"1";"herbivory"
"Quadrulella";"Filamentous algae";"1";"herbivory"
"Quadrulella";"Organic matter";"1";"commensalism"
"Heleopera";"Unicellular algae";"1";"herbivory"
"Heleopera";"Filamentous algae";"1";"herbivory"
"Heleopera";"Organic matter";"1";"commensalism"
"Euglypha";"Unicellular algae";"1";"herbivory"
"Euglypha";"Filamentous algae";"1";"herbivory"
"Euglypha";"Organic matter";"1";"commensalism"
"Trinema";"Unicellular algae";"1";"herbivory"
"Trinema";"Filamentous algae";"1";"herbivory"
"Trinema";"Organic matter";"1";"commensalism"
"Cyphoderia";"Unicellular algae";"1";"herbivory"
"Cyphoderia";"Filamentous algae";"1";"herbivory"
"Cyphoderia";"Organic matter";"1";"commensalism"
"Vorticella";"Organic matter";"1";"commensalism"
"Heliozoa";"Ostracoda";"1";"predation"
"Heliozoa";"Alona";"1";"predation"
"Heliozoa";"Chydorus";"1";"predation"
"Heliozoa";"Paracyclops";"1";"predation"
"Keratella";"Organic matter";"1";"commensalism"
"Euchanis";"Unicellular algae";"1";"herbivory"
"Euchanis";"Filamentous algae";"1";"herbivory"
"Euchanis";"Organic matter";"1";"commensalism"
"Lepadella";"Unicellular algae";"1";"herbivory"
"Lepadella";"Filamentous algae";"1";"herbivory"
"Lepadella";"Organic matter";"1";"commensalism"
"Cephalodella";"Unicellular algae";"1";"herbivory"
"Cephalodella";"Filamentous algae";"1";"herbivory"
"Cephalodella";"Organic matter";"1";"commensalism"
"Monommata";"Unicellular algae";"1";"herbivory"
"Monommata";"Filamentous algae";"1";"herbivory"
"Monommata";"Organic matter";"1";"commensalism"
"Lecane";"Unicellular algae";"1";"herbivory"
"Lecane";"Filamentous algae";"1";"herbivory"
"Lecane";"Organic matter";"1";"commensalism"
"Bdelloidea";"Unicellular algae";"1";"herbivory"
"Bdelloidea";"Filamentous algae";"1";"herbivory"
"Bdelloidea";"Organic matter";"1";"commensalism"
"Ploesoma";"Keratella";"1";"predation"
"Ploesoma";"Euchanis";"1";"predation"
"Ploesoma";"Lepadella";"1";"predation"
"Ploesoma";"Cephalodella";"1";"predation"
"Ploesoma";"Monommata";"1";"predation"
"Ploesoma";"Lecane";"1";"predation"
"Ploesoma";"Bdelloidea";"1";"predation"
"Hydrozoa";"Ostracoda";"1";"predation"
"Hydrozoa";"Alona";"1";"predation"
"Hydrozoa";"Chydorus";"1";"predation"
"Hydrozoa";"Paracyclops";"1";"predation"
"Hydrozoa";"Eucyclops";"1";"predation"
"Nematoda";"Unicellular algae";"1";"herbivory"
"Nematoda";"Filamentous algae";"1";"herbivory"
"Nematoda";"Organic matter";"1";"commensalism"
"Turbellaria";"Arcella";"1";"predation"
"Turbellaria";"Difflugia";"1";"predation"
"Turbellaria";"Centropyxis";"1";"predation"
"Turbellaria";"Leusquereusia";"1";"predation"
"Turbellaria";"Nebella";"1";"predation"
"Turbellaria";"Quadrulella";"1";"predation"
"Turbellaria";"Heleopera";"1";"predation"
"Turbellaria";"Euglypha";"1";"predation"
"Turbellaria";"Trinema";"1";"predation"
"Turbellaria";"Cyphoderia";"1";"predation"
"Turbellaria";"Vorticella";"1";"predation"
"Turbellaria";"Heliozoa";"1";"predation"
"Turbellaria";"Keratella";"1";"predation"
"Turbellaria";"Euchanis";"1";"predation"
"Turbellaria";"Lepadella";"1";"predation"
"Turbellaria";"Cephalodella";"1";"predation"
"Turbellaria";"Monommata";"1";"predation"
"Turbellaria";"Lecane";"1";"predation"
"Turbellaria";"Bdelloidea";"1";"predation"
"Turbellaria";"Ploesoma";"1";"predation"
"Turbellaria";"Ostracoda";"1";"predation"
"Turbellaria";"Alona";"1";"predation"
"Turbellaria";"Chydorus";"1";"predation"
"Turbellaria";"Paracyclops";"1";"predation"
"Turbellaria";"Eucyclops";"1";"predation"
"Oligochaeta";"Organic matter";"1";"commensalism"
"Hirudinea";"Organic matter";"1";"commensalism"
"Acarina";"Keratella";"1";"predation"
"Acarina";"Euchanis";"1";"predation"
"Acarina";"Lepadella";"1";"predation"
"Acarina";"Cephalodella";"1";"predation"
"Acarina";"Monommata";"1";"predation"
"Acarina";"Lecane";"1";"predation"
"Acarina";"Bdelloidea";"1";"predation"
"Acarina";"Ploesoma";"1";"predation"
"Acarina";"Oligochaeta";"1";"predation"
"Ostracoda";"Organic matter";"1";"commensalism"
"Ostracoda";"Arcella";"1";"predation"
"Alona";"Unicellular algae";"1";"herbivory"
"Alona";"Filamentous algae";"1";"herbivory"
"Alona";"Organic matter";"1";"commensalism"
"Chydorus";"Unicellular algae";"1";"herbivory"
"Chydorus";"Filamentous algae";"1";"herbivory"
"Paracyclops";"Organic matter";"1";"commensalism"
"Eucyclops";"Euchanis";"1";"predation"
"Eucyclops";"Lepadella";"1";"predation"
"Eucyclops";"Cephalodella";"1";"predation"
"Eucyclops";"Monommata";"1";"predation"
"Eucyclops";"Lecane";"1";"predation"
"Eucyclops";"Bdelloidea";"1";"predation"
"Eucyclops";"Ploesoma";"1";"predation"
"Amphipoda";"Organic matter";"1";"commensalism"
"Amphipoda";"Vascular hydrophytes";"1";"herbivory"
"Amphipoda";"Arcella";"1";"predation"
"Amphipoda";"Cyphoderia";"1";"predation"
"Collembola";"Unicellular algae";"1";"herbivory"
"Collembola";"Filamentous algae";"1";"herbivory"
"Collembola";"Organic matter";"1";"commensalism"
"Baetis";"Organic matter";"1";"commensalism"
"Leptonema";"Organic matter";"1";"commensalism"
"Leptonema";"Vascular hydrophytes";"1";"herbivory"
"Oecetis";"Vascular hydrophytes";"1";"herbivory"
"Oecetis";"Nematoda";"1";"predation"
"Phylloicus";"Vascular hydrophytes";"1";"herbivory"
"Petrophyla sp1";"Vascular hydrophytes";"1";"herbivory"
"Petrophyla sp2";"Unicellular algae";"1";"herbivory"
"Petrophyla sp2";"Filamentous algae";"1";"herbivory"
"Petrophyla sp2";"Vascular hydrophytes";"1";"herbivory"
"Aphyla";"Polypedilum";"1";"predation"
"Progomphus";"Oligochaeta";"1";"predation"
"Progomphus";"Leptonema";"1";"predation"
"Progomphus";"Petrophyla sp2";"1";"predation"
"Castoraeshna";"Hydrophilus";"1";"predation"
"Castoraeshna";"Polypedilum";"1";"predation"
"Libellulidae";"Tupiperla";"1";"predation"
"Libellulidae";"Heterelmis (larvae)";"1";"predation"
"Libellulidae";"Corynoneura";"1";"predation"
"Libellulidae";"Limnophyes";"1";"predation"
"Megapodogrionidae sp1";"Ababesmya karelia";"1";"predation"
"Megapodogrionidae sp1";"Polypedilum gr. Fallax";"1";"predation"
"Megapodogrionidae sp1";"Tanytarsini Genus B";"1";"predation"
"Megapodogrionidae sp2";"Arcella";"1";"predation"
"Megapodogrionidae sp2";"Tupiperla";"1";"predation"
"Megapodogrionidae sp2";"Cricotopus sp. 2";"1";"predation"
"Megapodogrionidae sp2";"Metriocnemus";"1";"predation"
"Megapodogrionidae sp2";"Tanytarsini Genus A";"1";"predation"
"Hetaerina";"Acarina";"1";"predation"
"Hetaerina";"Pentaneura";"1";"predation"
"Hetaerina";"Cricotopus sp. 1";"1";"predation"
"Hetaerina";"Rheotanytarsus";"1";"predation"
"Enallagma";"Pentaneura";"1";"predation"
"Enallagma";"Corynoneura";"1";"predation"
"Enallagma";"Polypedilum";"1";"predation"
"Enallagma";"Rheotanytarsus";"1";"predation"
"Cordulidae";"Oligochaeta";"1";"predation"
"Cordulidae";"Paracyclops";"1";"predation"
"Cordulidae";"Eucyclops";"1";"predation"
"Tupiperla";"Unicellular algae";"1";"herbivory"
"Tupiperla";"Filamentous algae";"1";"herbivory"
"Tupiperla";"Organic matter";"1";"commensalism"
"Tupiperla";"Vascular hydrophytes";"1";"herbivory"
"Gyretes (larvae)";"Organic matter";"1";"commensalism"
"Gyretes (adult)";"Terrestrial insects";"1";"predation"
"Megadytes (larvae)";"Organic matter";"1";"commensalism"
"Tropisternus ";"Organic matter";"1";"commensalism"
"Hydrophilus";"Unicellular algae";"1";"herbivory"
