"name";"bold";"eol";"tsn";"ncbi"
"Systenus";"707289";"16006574";"137164";"1000637"
"Brachyopa insensilis";"384179";"15285248";NA;NA
"Dasyhelea obscura";NA;"24708621";NA;NA
"Aulacigaster leucopeza";"483586";"19530857";"144433";"716610"
"Hericia hericia";NA;"6609514";NA;NA
"Ulmus procera salisb";NA;NA;NA;"186427"
"Phaonia";"27992";"11355830";"150485";"253431"
"Thamiaraea hospita";"330329";"14547844";NA;"1588504"
