"name";"bold";"eol";"tsn";"ncbi"
"Gammarus bousfieldi";"154002";"20926140";"656838";"462833"
"Tipula";"2421";"11327681";"43703";"41043"
"Asellus bivittatus";NA;"24845032";NA;NA
"Fissidens juliaus";NA;NA;NA;NA
"Nasturtium officinale";"345284";"10656500";"23255";"65948"
"Cottus carolinae";"90537";"18620178";"167239";"147209"
"Cambarus bartoni";NA;NA;"97343";NA
