"sp_taxon_1";"sp_taxon_2";"value";"type"
"Rhithrogena";"Fragmented leaf";"1";"herbivory"
"Rhithrogena";"Stem tissue";"1";"herbivory"
"Rhithrogena";"Moss";"1";"herbivory"
"Rhithrogena";"Diatoms";"1";"herbivory"
"Rhithrogena";"Batrachospermum";"1";"herbivory"
"Rhithrogena";"Lemanea";"1";"herbivory"
"Rhithrogena";"Detritus";"1";"commensalism"
"Baetis";"Diatoms";"1";"herbivory"
"Baetis";"Batrachospermum";"1";"herbivory"
"Baetis";"Lemanea";"1";"herbivory"
"Baetis";"Detritus";"1";"commensalism"
"Leuctra";"Green algae";"1";"herbivory"
"Protonemeura";"Green algae";"1";"herbivory"
"Amphinemura";"Green algae";"1";"herbivory"
"Leuctra";"Fragmented leaf";"1";"herbivory"
"Protonemeura";"Fragmented leaf";"1";"herbivory"
"Amphinemura";"Fragmented leaf";"1";"herbivory"
"Leuctra";"Stem tissue";"1";"herbivory"
"Protonemeura";"Stem tissue";"1";"herbivory"
"Amphinemura";"Stem tissue";"1";"herbivory"
"Leuctra";"Moss";"1";"herbivory"
"Protonemeura";"Moss";"1";"herbivory"
"Amphinemura";"Moss";"1";"herbivory"
"Leuctra";"Diatoms";"1";"herbivory"
"Protonemeura";"Diatoms";"1";"herbivory"
"Amphinemura";"Diatoms";"1";"herbivory"
"Leuctra";"Batrachospermum";"1";"herbivory"
"Protonemeura";"Batrachospermum";"1";"herbivory"
"Amphinemura";"Batrachospermum";"1";"herbivory"
"Leuctra";"Lemanea";"1";"herbivory"
"Protonemeura";"Lemanea";"1";"herbivory"
"Amphinemura";"Lemanea";"1";"herbivory"
"Leuctra";"Detritus";"1";"commensalism"
"Protonemeura";"Detritus";"1";"commensalism"
"Amphinemura";"Detritus";"1";"commensalism"
"Oligochaeta";"Fragmented leaf";"1";"herbivory"
"Oligochaeta";"Stem tissue";"1";"herbivory"
"Oligochaeta";"Moss";"1";"herbivory"
"Oligochaeta";"Diatoms";"1";"herbivory"
"Oligochaeta";"Batrachospermum";"1";"herbivory"
"Oligochaeta";"Lemanea";"1";"herbivory"
"Oligochaeta";"Detritus";"1";"commensalism"
"Copepoda";"Green algae";"1";"herbivory"
"Cladocera";"Green algae";"1";"herbivory"
"Copepoda";"Diatoms";"1";"herbivory"
"Cladocera";"Diatoms";"1";"herbivory"
"Copepoda";"Detritus";"1";"commensalism"
"Cladocera";"Detritus";"1";"commensalism"
"Simulium";"Green algae";"1";"herbivory"
"Simulium";"Fragmented leaf";"1";"herbivory"
"Simulium";"Stem tissue";"1";"herbivory"
"Simulium";"Moss";"1";"herbivory"
"Simulium";"Diatoms";"1";"herbivory"
"Chironomidae";"Green algae";"1";"herbivory"
"Chironomidae";"Fragmented leaf";"1";"herbivory"
"Chironomidae";"Stem tissue";"1";"herbivory"
"Chironomidae";"Moss";"1";"herbivory"
"Chironomidae";"Diatoms";"1";"herbivory"
"Chironomidae";"Detritus";"1";"commensalism"
"Chloroperla";"Green algae";"1";"herbivory"
"Chloroperla";"Fragmented leaf";"1";"herbivory"
"Chloroperla";"Stem tissue";"1";"herbivory"
"Chloroperla";"Moss";"1";"herbivory"
"Chloroperla";"Diatoms";"1";"herbivory"
"Chloroperla";"Batrachospermum";"1";"herbivory"
"Chloroperla";"Lemanea";"1";"herbivory"
"Chloroperla";"Detritus";"1";"commensalism"
"Chloroperla";"Rhithrogena";"1";"predation"
"Chloroperla";"Baetis";"1";"predation"
"Chloroperla";"Leuctra";"1";"predation"
"Chloroperla";"Protonemeura";"1";"predation"
"Chloroperla";"Amphinemura";"1";"predation"
"Chloroperla";"Oligochaeta";"1";"predation"
"Chloroperla";"Copepoda";"1";"predation"
"Chloroperla";"Cladocera";"1";"predation"
"Chloroperla";"Chironomidae";"1";"predation"
"Hydropsyche";"Green algae";"1";"herbivory"
"Hydropsyche";"Fragmented leaf";"1";"herbivory"
"Hydropsyche";"Stem tissue";"1";"herbivory"
"Hydropsyche";"Moss";"1";"herbivory"
"Hydropsyche";"Diatoms";"1";"herbivory"
"Hydropsyche";"Batrachospermum";"1";"herbivory"
"Hydropsyche";"Lemanea";"1";"herbivory"
"Hydropsyche";"Detritus";"1";"commensalism"
"Hydropsyche";"Baetis";"1";"predation"
"Hydropsyche";"Copepoda";"1";"predation"
"Hydropsyche";"Cladocera";"1";"predation"
"Hydropsyche";"Simulium";"1";"predation"
"Hydropsyche";"Chironomidae";"1";"predation"
