"original_name";"name_clear"
"Anaspis sp1";"Anaspis"
"Anaspis sp2";"Anaspis"
"Andrena benefica";"Andrena benefica"
"Andrena halictoides";"Andrena halictoides"
"Andrena hikosana ";"Andrena hikosana"
"Andrena okabei";"Andrena okabei"
"Andrena prostomias";"Andrena prostomias"
"Andrena sp1";"Andrena"
"Anechura japonica";"Anechura japonica"
"Anomala octiescoctata";"Anomala octiescostata"
"Anthemus maculielytris";"Athemus maculielytris"
"Apoderus erythrogaster";"Apoderus erythrogaster"
"Argyronome ruslana";"Argyronome ruslana"
"Athousius sp1";"Athousius"
"Baccha maculata ";"Baccha maculata"
"Balataea gracilis";"Balataea gracilis"
"Bibio aneuretus";"Bibio aneuretus"
"Bibio simulans";"Bibio simulans"
"Bibio sp2";"Bibio"
"Bibio sp3";"Bibio"
"Bibio sp4";"Bibio"
"Bibio sp5";"Bibio"
"Byturus sp2";"Byturus"
"Campiglossa hirayamae";"Campiglossa hirayamae"
"Campsomeriella annulata";"Campsomeriella annulata"
"Ceratina iwatai";"Ceratina iwatai"
"Cheilosia sp3";"Cheilosia"
"Cheilosia sp4";"Cheilosia"
"Cheilosia sp5";"Cheilosia"
"Chrysomela vigintipunctata";"Chrysomela vigintipunctata"
"Chrysopa sp1";"Chrysopa"
"Coelioxys sp1";"Coelioxys"
"Colletes perforator ";"Colletes perforator"
"Copromyza sp1";"Copromyza"
"Crossocerus sp1";"Crossocerus"
"Cteniopinus hypocrita";"Cteniopinus hypocrita"
"Delia sp2";"Delia"
"Delia sp3";"Delia"
"Delia sp4";"Delia"
"Delia sp5";"Delia"
"Dideaides coquilletti";"Dideoides coquilletti"
"Dinoptera minuta";"Dinoptera minuta"
"Drosophila sp1";"Drosophila"
"Drosophila sp2";"Drosophila"
"Ectinohoplia obducta ";"Ectinohoplia obducta"
"Epistrophe aino";"Epistrophe aino"
"Episyrphus balteatus";"Episyrphus balteatus"
"Epuraea bergeri";"Epuraea bergeri"
"Eucetonia pilifera";"Eucetonia pilifera"
"Eumea sp1";"Eumea"
"Eumea sp2";"Eumea"
"Eumerus sp1";"Eumerus"
"Eurychaeta sp1";"Eurychaeta"
"Exosoma flaviventre";"Exosoma flaviventre"
"Fischeria sp1";"Fischeria"
"Gambrinus sp1";"Gambrinus"
"Hesperomorpha hirsuta";"Hesperomorpha hirsuta"
"Homoneura sp1";"Homoneura"
"Homoneura sp2";"Homoneura"
"Ichneumon sp1";"Ichneumon"
"Ichneumon sp2";"Ichneumon"
"Ivela auripes";"Ivela auripes"
"Lasioglossum baleicum";"Lasioglossum baleicum"
"Lasioglossum occidens";"Lasioglossum occidens"
"Lasioglossum sp6";"Lasioglossum"
"Lasioglossum sp7";"Lasioglossum"
"Lasioglossum sp8";"Lasioglossum"
"Lasiomma sp1";"Lasiomma"
"Linnaemya sp1";"Linnaemya"
"Liriomyza sp1";"Liriomyza"
"Macroglossum bombylaus";"Macroglossum bombylans"
"Macroglossum sp1";"Macroglossum"
"Macroglossum stellatarum";"Macroglossum stellatarum"
"Macrolagria robusticeps";"Macrolagria robusticeps"
"Maculinea teleius";"Maculinea teleius"
"Megachile japonica";"Megachile japonica"
"Megachile remota";"Megachile remota"
"Meigenia sp1";"Meigenia"
"Meigenia sp2";"Meigenia"
"Melangyna sp1";"Melangyna"
"Meliscaeva cinctella";"Meliscaeva cinctella"
"Metrioptera hime";"Metrioptera hime"
"Minois dryas";"Minois dryas"
"Neaitamus angusticornis";"Neoitamus angusticornis"
"Nemophora umbripennis";"Nemophora umbripennis"
"Neope niphonica";"Neope niphonica"
"Neptis sappho";"Neptis sappho"
"Nomada asozuana";"Nomada asozuana"
"Nomada diervillae";"Nomada diervillae"
"Nomada japonica";"Nomada japonica"
"Nomada muinensis";"Nomada muinensis"
"Nomada mutsuensis";"Nomada mutsuensis"
"Nomada sp1";"Nomada"
"Pachyprotasis sp1";"Pachyprotasis"
"Papilio bianor";"Papilio bianor"
"Paragus haemorrhous";"Paragus haemorrhous"
"Paraserica gricea";"Paraserica gricea"
"Phebellia sp1";"Phebellia"
"Phyllopertha diversa";"Phyllopertha diversa"
"Phytobius sp1";"Phytobius"
"Pidonia hylophila";"Pidonia hylophila"
"Pipunculus sp1";"Pipunculus"
"Priocnemis cyphonota";"Priocnemis cyphonota"
"Prosena siberita";"Prosena siberita"
"Protichneumon sp1";"Protichneumon"
"Ravinia sp1";"Ravinia"
"Rhinoncomimus sp1";"Rhinoncomimus"
"Rhogogaster varipes";"Rhogogaster"
"Scirpophaga sp1";"Scirpophaga"
"Sepsis sp1";"Sepsis"
"Sisyropa sp1";"Sisyropa"
"Sympetrum frequens";"Sympetrum frequens"
"Syrphus torvus";"Syrphus torvus"
"Syrphus vitripernis";"Syrphus vitripennis"
"Tachina sp1";"Tachina"
"Tapinoma sp1";"Tapinoma"
"Tenthredo fukaii ";"Tenthredo fukaii"
"Thoressa varia";"Thoressa varia"
"Trachys saundersi ";"Trachys saundersi"
"Trypherus nipponicus";"Trypherus niponicus"
"Unidentified sp10";"Unidentified"
"Unidentified sp11";"Unidentified"
"Unidentified sp12";"Unidentified"
"Unidentified sp13";"Unidentified"
"Unidentified sp14";"Unidentified"
"Unidentified sp15";"Unidentified"
"Unidentified sp16";"Unidentified"
"Unidentified sp17";"Unidentified"
"Unidentified sp18";"Unidentified"
"Unidentified sp19";"Unidentified"
"Unidentified sp20";"Unidentified"
"Unidentified sp21";"Unidentified"
"Unidentified sp22";"Unidentified"
"Unidentified sp23";"Unidentified"
"Unidentified sp24";"Unidentified"
"Unidentified sp25";"Unidentified"
"Unidentified sp26";"Unidentified"
"Unidentified sp27";"Unidentified"
"Unidentified sp28";"Unidentified"
"Unidentified sp29";"Unidentified"
"Unidentified sp3";"Unidentified"
"Unidentified sp30";"Unidentified"
"Unidentified sp31";"Unidentified"
"Unidentified sp32";"Unidentified"
"Unidentified sp33";"Unidentified"
"Unidentified sp34";"Unidentified"
"Unidentified sp35";"Unidentified"
"Unidentified sp36";"Unidentified"
"Unidentified sp37";"Unidentified"
"Unidentified sp38";"Unidentified"
"Unidentified sp39";"Unidentified"
"Unidentified sp4";"Unidentified"
"Unidentified sp40";"Unidentified"
"Unidentified sp41";"Unidentified"
"Unidentified sp42";"Unidentified"
"Unidentified sp43";"Unidentified"
"Unidentified sp44";"Unidentified"
"Unidentified sp45";"Unidentified"
"Unidentified sp46";"Unidentified"
"Unidentified sp47";"Unidentified"
"Unidentified sp48";"Unidentified"
"Unidentified sp49";"Unidentified"
"Unidentified sp5";"Unidentified"
"Unidentified sp50";"Unidentified"
"Unidentified sp51";"Unidentified"
"Unidentified sp52";"Unidentified"
"Unidentified sp53";"Unidentified"
"Unidentified sp54";"Unidentified"
"Unidentified sp55";"Unidentified"
"Unidentified sp56";"Unidentified"
"Unidentified sp57";"Unidentified"
"Unidentified sp58";"Unidentified"
"Unidentified sp59";"Unidentified"
"Unidentified sp6";"Unidentified"
"Unidentified sp60";"Unidentified"
"Unidentified sp61";"Unidentified"
"Unidentified sp62";"Unidentified"
"Unidentified sp63";"Unidentified"
"Unidentified sp64";"Unidentified"
"Unidentified sp65";"Unidentified"
"Unidentified sp66";"Unidentified"
"Unidentified sp67";"Unidentified"
"Unidentified sp68";"Unidentified"
"Unidentified sp69";"Unidentified"
"Unidentified sp7";"Unidentified"
"Unidentified sp70";"Unidentified"
"Unidentified sp71";"Unidentified"
"Unidentified sp72";"Unidentified"
"Unidentified sp73";"Unidentified"
"Unidentified sp74";"Unidentified"
"Unidentified sp75";"Unidentified"
"Unidentified sp8";"Unidentified"
"Unidentified sp9";"Unidentified"
"Vanessa indica ";"Vanessa indica"
"Vespa tropica";"Vespa tropica"
"Vibidia duodecimguttata";"Vibidia duodecimguttata"
"Volucella jeddona";"Volucella jeddona"
"Vuilletus viridis";"Vuilletus viridis"
"Zodion sp1";"Zodion"
