"name";"bold";"eol";"tsn";"ncbi"
"Nematoda";19;12114875;59490;6231
"Sub-polychaeta";NA;NA;NA;6341
"Sipuncula";15;11156717;NA;6433
"Other macrofauna";NA;NA;NA;NA
"Pore-water dissolved organic carbon";NA;NA;NA;NA
"Sedimentary labile detritus";NA;NA;NA;NA
"Sedimentary refractory detritus";NA;NA;NA;NA
"Water column labile detritus";NA;NA;NA;NA
"Water column refractory detritus";NA;NA;NA;NA
