"name";"bold";"eol";"tsn";"ncbi"
"Other herbivorous plankton";NA;NA;NA;NA
"Carnivorous plankton";NA;NA;NA;NA
"Mirounga";4162;10230038;933409;9714
"Odontoceti";NA;6983251;180404;9722
"Physeter macrocephalus";360977;7196087;180488;9755
