"name";"bold";"eol";"tsn";"ncbi"
"Carnivorous zooplankton";NA;NA;NA;NA
"Cirripedia";NA;7624273;89433;6675
"Amphipoda";326;11145213;93294;6821
"Calappidae";1557;6328677;98340;6797
"Zooplanktivorous fish";NA;NA;NA;NA
