"sp_taxon_1";"sp_taxon_2";"value";"type"
"Adult piscivorous fish";"Mostly cladocerans (daphnids)";"1";"predation"
"Adult piscivorous fish";"Cyclopoid copepods";"1";"predation"
"Adult piscivorous fish";"Large carnivorous cladocerans";"1";"predation"
"Adult piscivorous fish";"Fish larvae";"1";"predation"
"Adult piscivorous fish";"Juvenile fish";"1";"predation"
"Adult planktivorous fish";"Mostly cladocerans (daphnids)";"1";"predation"
"Adult planktivorous fish";"Cyclopoid copepods";"1";"predation"
"Adult planktivorous fish";"Large carnivorous cladocerans";"1";"predation"
"Juvenile fish";"Mostly cladocerans (daphnids)";"1";"predation"
"Juvenile fish";"Cyclopoid copepods";"1";"predation"
"Juvenile fish";"Large carnivorous cladocerans";"1";"predation"
"Fish larvae";"Small rotifers (bacterivore - herbivore)";"1";"predation"
"Fish larvae";"Medium-sized rotifers (herbivore)";"1";"predation"
"Fish larvae";"Large rotifers (omnivore)";"1";"predation"
"Fish larvae";"Large rotifers (carnivore)";"1";"predation"
"Fish larvae";"Mostly cladocerans (daphnids)";"1";"predation"
"Fish larvae";"Cyclopoid copepods";"1";"predation"
"Large carnivorous cladocerans";"Large rotifers (carnivore)";"1";"predation"
"Large carnivorous cladocerans";"Mostly cladocerans (daphnids)";"1";"predation"
"Cyclopoid copepods";"Filamentous blue and green algae";"1";"herbivory"
"Cyclopoid copepods";"Diatoms";"1";"herbivory"
"Cyclopoid copepods";"Algal colonies";"1";"herbivory"
"Cyclopoid copepods";"Small coccal algae";"1";"herbivory"
"Cyclopoid copepods";"Autotrophic picoplankton";"1";"herbivory"
"Cyclopoid copepods";"Heterotrophic bacteria";"1";"predation"
"Cyclopoid copepods";"Heterotrophic nanoflagellates";"1";"predation"
"Cyclopoid copepods";"Small ciliates (bacterivore)";"1";"predation"
"Cyclopoid copepods";"Small ciliates (bacterivore - omnivore)";"1";"predation"
"Cyclopoid copepods";"Medium-sized ciliates (herbivore)";"1";"predation"
"Cyclopoid copepods";"Larger ciliates (omnivore)";"1";"predation"
"Cyclopoid copepods";"Small rotifers (bacterivore - herbivore)";"1";"predation"
"Cyclopoid copepods";"Medium-sized rotifers (herbivore)";"1";"predation"
"Cyclopoid copepods";"Large rotifers (omnivore)";"1";"predation"
"Cyclopoid copepods";"Large rotifers (carnivore)";"1";"predation"
"Mostly cladocerans (daphnids)";"Single-cell algae";"1";"herbivory"
"Mostly cladocerans (daphnids)";"Large single-cell algae or colonies";"1";"herbivory"
"Mostly cladocerans (daphnids)";"Filamentous blue and green algae";"1";"herbivory"
"Mostly cladocerans (daphnids)";"Diatoms";"1";"herbivory"
"Mostly cladocerans (daphnids)";"Algal colonies";"1";"herbivory"
"Mostly cladocerans (daphnids)";"Small coccal algae";"1";"herbivory"
"Mostly cladocerans (daphnids)";"Autotrophic picoplankton";"1";"herbivory"
"Mostly cladocerans (daphnids)";"Heterotrophic bacteria";"1";"predation"
"Mostly cladocerans (daphnids)";"Heterotrophic nanoflagellates";"1";"predation"
"Mostly cladocerans (daphnids)";"Small ciliates (bacterivore)";"1";"predation"
"Mostly cladocerans (daphnids)";"Small ciliates (bacterivore - omnivore)";"1";"predation"
"Mostly cladocerans (daphnids)";"Medium-sized ciliates (herbivore)";"1";"predation"
"Mostly cladocerans (daphnids)";"Larger ciliates (omnivore)";"1";"predation"
"Mostly cladocerans (daphnids)";"Small rotifers (bacterivore - herbivore)";"1";"predation"
"Mostly cladocerans (daphnids)";"Medium-sized rotifers (herbivore)";"1";"predation"
"Mostly cladocerans (daphnids)";"Large rotifers (omnivore)";"1";"predation"
"Large rotifers (carnivore)";"Small coccal algae";"1";"herbivory"
"Large rotifers (carnivore)";"Autotrophic picoplankton";"1";"herbivory"
"Large rotifers (carnivore)";"Heterotrophic bacteria";"1";"predation"
"Large rotifers (carnivore)";"Heterotrophic nanoflagellates";"1";"predation"
"Large rotifers (carnivore)";"Small ciliates (bacterivore)";"1";"predation"
"Large rotifers (carnivore)";"Small ciliates (bacterivore - omnivore)";"1";"predation"
"Large rotifers (carnivore)";"Medium-sized ciliates (herbivore)";"1";"predation"
"Large rotifers (carnivore)";"Larger ciliates (omnivore)";"1";"predation"
"Large rotifers (carnivore)";"Small rotifers (bacterivore - herbivore)";"1";"predation"
"Large rotifers (carnivore)";"Medium-sized rotifers (herbivore)";"1";"predation"
"Large rotifers (carnivore)";"Large rotifers (omnivore)";"1";"predation"
"Large rotifers (omnivore)";"Filamentous blue and green algae";"1";"herbivory"
"Large rotifers (omnivore)";"Diatoms";"1";"herbivory"
"Large rotifers (omnivore)";"Algal colonies";"1";"herbivory"
"Large rotifers (omnivore)";"Small coccal algae";"1";"herbivory"
"Large rotifers (omnivore)";"Autotrophic picoplankton";"1";"herbivory"
"Large rotifers (omnivore)";"Heterotrophic bacteria";"1";"predation"
"Large rotifers (omnivore)";"Heterotrophic nanoflagellates";"1";"predation"
"Large rotifers (omnivore)";"Small ciliates (bacterivore)";"1";"predation"
"Medium-sized rotifers (herbivore)";"Single-cell algae";"1";"herbivory"
"Medium-sized rotifers (herbivore)";"Large single-cell algae or colonies";"1";"herbivory"
"Medium-sized rotifers (herbivore)";"Filamentous blue and green algae";"1";"herbivory"
"Medium-sized rotifers (herbivore)";"Diatoms";"1";"herbivory"
"Medium-sized rotifers (herbivore)";"Algal colonies";"1";"herbivory"
"Medium-sized rotifers (herbivore)";"Small coccal algae";"1";"herbivory"
