"name";"bold";"eol";"tsn";"ncbi"
"Exocoetidae";1329;12228552;165431;76072
"Hyperiidea";NA;8012205;95107;44328
"Molidae";1245;11170626;173412;31029
"Promethichthys prometheus";71684;7227422;172374;349644
"Coryphaena hippurus";13788;7251929;168791;34814
"Tuna";NA;7497153;19750;8233
"Coccosphaerales";112521;NA;610061;73027
