"sp_taxon_1";"sp_taxon_2";"value";"type"
"anthopleura";"colurostylis-lemu";"1";"predation"
"anthopleura";"diastylopsis-thil";"1";"predation"
"anthopleura";"heterophoxus-steph";"1";"predation"
"anthopleura";"phoxocephalus-reg";"1";"predation"
"anthopleura";"pontharpinia-aust";"1";"predation"
"anthopleura";"amphipod 1";"1";"predation"
"anthopleura";"amphipod 2";"1";"predation"
"anthopleura";"cymodopsis";"1";"predation"
"anthopleura";"helmsi";"1";"predation"
"anthopleura";"diloma";"1";"predation"
"anthopleura";"zeacumantus";"1";"predation"
"anthopleura";"pyramidellid";"1";"predation"
"anthopleura";"flatfish sp.";"1";"predation"
"anthopleura";"zooplankton";"1";"predation"
"anthopleura";"meiofauna";"1";"predation"
"anthopleura";"maritrema novae";"1";"parasitism"
"anthopleura";"curtuteria 1";"1";"parasitism"
"anthopleura";"curtuteria 2";"1";"parasitism"
"anthopleura";"gymnophallus";"1";"predation"
"edwardsia";"phytoplankton";"1";"herbivory"
"edwardsia";"zooplankton";"1";"predation"
"edwardsia";"meiofauna";"1";"predation"
"edwardsia";"bacteria";"1";"predation"
"edwardsia";"maritrema novae";"1";"parasitism"
"edwardsia";"curtuteria 1";"1";"parasitism"
"edwardsia";"curtuteria 2";"1";"parasitism"
"edwardsia";"gymnophallus";"1";"predation"
"enopla 1";"colurostylis-lemu";"1";"predation"
"enopla 1";"diastylopsis-thil";"1";"predation"
"enopla 1";"tanaidacid";"1";"predation"
"enopla 1";"heterophoxus-steph";"1";"predation"
"enopla 1";"phoxocephalus-reg";"1";"predation"
"enopla 1";"pontharpinia-aust";"1";"predation"
"enopla 1";"amphipod 1";"1";"predation"
"enopla 1";"amphipod 2";"1";"predation"
"enopla 1";"meiofauna";"1";"predation"
"enopla 2";"colurostylis-lemu";"1";"predation"
"enopla 2";"diastylopsis-thil";"1";"predation"
"enopla 2";"tanaidacid";"1";"predation"
"enopla 2";"heterophoxus-steph";"1";"predation"
"enopla 2";"phoxocephalus-reg";"1";"predation"
"enopla 2";"pontharpinia-aust";"1";"predation"
"enopla 2";"amphipod 1";"1";"predation"
"enopla 2";"amphipod 2";"1";"predation"
"enopla 2";"meiofauna";"1";"predation"
"abarenicola";"benthic-diatoms";"1";"herbivory"
"abarenicola";"meiofauna";"1";"predation"
"abarenicola";"bacteria";"1";"predation"
"capitellid 1";"benthic-diatoms";"1";"herbivory"
"capitellid 1";"bacteria";"1";"predation"
"capitellid 2";"benthic-diatoms";"1";"herbivory"
"capitellid 2";"bacteria";"1";"predation"
"heteromastus";"bacteria";"1";"predation"
"decamastus";"benthic-diatoms";"1";"herbivory"
"decamastus";"meiofauna";"1";"predation"
"decamastus";"bacteria";"1";"predation"
"paraonid";"benthic-diatoms";"1";"herbivory"
"paraonid";"bacteria";"1";"predation"
"scoloplos-john";"benthic-diatoms";"1";"herbivory"
"scoloplos-john";"meiofauna";"1";"predation"
"scoloplos-john";"bacteria";"1";"predation"
"macroclymenella";"benthic-diatoms";"1";"herbivory"
"macroclymenella";"meiofauna";"1";"predation"
"macroclymenella";"bacteria";"1";"predation"
"hesionid 1";"capitellid 1";"1";"predation"
"hesionid 1";"capitellid 2";"1";"predation"
