"sp_taxon_1";"sp_taxon_2";"value";"type"
"terrestrial invertebrates";"terrestrial plants";1;"herbivory"
"intertidal invertebrates";"marine plants";1;"herbivory"
"marine invertebrates";"marine plants";1;"herbivory"
"fishes";"marine plants";1;"herbivory"
"fishes";"intertidal invertebrates";1;"predation"
"fishes";"marine invertebrates";1;"predation"
"Sorex";"terrestrial invertebrates";1;"predation"
"herons";"intertidal invertebrates";1;"predation"
"herons";"marine invertebrates";1;"predation"
"herons";"fishes";1;"predation"
"Rallus";"terrestrial plants";1;"herbivory"
"Anas";"terrestrial plants";1;"herbivory"
"Rallus";"terrestrial invertebrates";1;"predation"
"Anas";"terrestrial invertebrates";1;"predation"
"Rallus";"intertidal invertebrates";1;"predation"
"Rallus";"marine invertebrates";1;"predation"
"Anas";"intertidal invertebrates";1;"predation"
"Anas";"marine invertebrates";1;"predation"
"migrant shorebirds";"marine plants";1;"herbivory"
"waterfowl";"marine plants";1;"herbivory"
"migrant shorebirds";"intertidal invertebrates";1;"predation"
"migrant shorebirds";"marine invertebrates";1;"predation"
"waterfowl";"intertidal invertebrates";1;"predation"
"waterfowl";"marine invertebrates";1;"predation"
"passerines";"terrestrial plants";1;"herbivory"
"passerines";"terrestrial invertebrates";1;"predation"
"passerines";"intertidal invertebrates";1;"predation"
"passerines";"marine invertebrates";1;"predation"
"Microtus";"terrestrial plants";1;"herbivory"
"Reithrodontomys";"terrestrial plants";1;"herbivory"
"Mus";"terrestrial plants";1;"herbivory"
"Microtus";"terrestrial invertebrates";1;"predation"
"Reithrodontomys";"terrestrial invertebrates";1;"predation"
"Mus";"terrestrial invertebrates";1;"predation"
"Rattus";"terrestrial plants";1;"herbivory"
"Rattus";"terrestrial invertebrates";1;"predation"
"Rattus";"Rallus";1;"predation"
"Rattus";"Anas";1;"predation"
"Circus";"Sorex";1;"predation"
"Asio";"Sorex";1;"predation"
"Circus";"Rallus";1;"predation"
"Circus";"Anas";1;"predation"
"Asio";"Rallus";1;"predation"
"Asio";"Anas";1;"predation"
"Circus";"migrant shorebirds";1;"predation"
"Circus";"waterfowl";1;"predation"
"Asio";"migrant shorebirds";1;"predation"
"Asio";"waterfowl";1;"predation"
"Circus";"passerines";1;"predation"
"Asio";"passerines";1;"predation"
"Circus";"Microtus";1;"predation"
"Circus";"Reithrodontomys";1;"predation"
"Circus";"Mus";1;"predation"
"Asio";"Microtus";1;"predation"
"Asio";"Reithrodontomys";1;"predation"
"Asio";"Mus";1;"predation"
"Circus";"Rattus";1;"predation"
"Asio";"Rattus";1;"predation"
