"sp_taxon_1";"sp_taxon_2";"value";"type"
"Haemulidae";"Sardinella";0,2;"predation"
"Haemulidae";"Small pelagics";0,2;"predation"
"Haemulidae";"Macrobenthos";0,25;"predation"
"Haemulidae";"Middlebenthos";0,25;"predation"
"Aristeu varidens";"Detritus";1;"commensalism"
"Small pelagics";"Sardinella";0,1;"predation"
"Small pelagics";"Large Zoo";0,2;"predation"
"Small pelagics";"Small Zoo";0,2;"predation"
"Small pelagics";"Phytoplankton";0,5;"herbivory"
"Mesopelagics";"Large Zoo";0,5;"predation"
"Mesopelagics";"Small Zoo";0,5;"predation"
"Large pelagics";"Sardinella";0,2;"predation"
"Large pelagics";"Small pelagics";0,2;"predation"
"Large pelagics";"Mesopelagics";0,1;"predation"
"Large pelagics";"Miscelaneous";0,1;"predation"
"Large pelagics";"Large Zoo";0,2;"predation"
"Large pelagics";"Small Zoo";0,2;"predation"
"Demersal fish";"Serranidae";0,1;"predation"
"Demersal fish";"Macrobenthos";0,3;"predation"
"Demersal fish";"Large Zoo";0,3;"predation"
"Demersal fish";"Small Zoo";0,3;"predation"
"Condrichtis";"Merluccius";0,25;"predation"
"Condrichtis";"Mesopelagics";0,25;"predation"
"Condrichtis";"Large pelagics";0,15;"predation"
"Condrichtis";"Demersal fish";0,1;"predation"
"Condrichtis";"Condrichtis";0,05;"predation"
"Condrichtis";"Miscelaneous";0,2;"predation"
"Cephalopodes";"Sardinella";0,05;"predation"
"Cephalopodes";"Ariidae";0,05;"predation"
"Cephalopodes";"Small pelagics";0,05;"predation"
"Cephalopodes";"Demersal fish";0,05;"predation"
"Cephalopodes";"Miscelaneous";0,1;"predation"
"Cephalopodes";"Macrobenthos";0,25;"predation"
"Cephalopodes";"Middlebenthos";0,15;"predation"
"Cephalopodes";"Large Zoo";0,25;"predation"
"Cephalopodes";"Small Zoo";0,05;"predation"
"Miscelaneous";"Middlebenthos";0,1;"predation"
"Miscelaneous";"Large Zoo";0,1;"predation"
"Miscelaneous";"Small Zoo";0,2;"predation"
"Miscelaneous";"Phytoplankton";0,3;"herbivory"
"Miscelaneous";"Detritus";0,3;"commensalism"
"Penaeus";"Detritus";1;"commensalism"
"Marine mammals";"Trachurus";0,05;"predation"
"Marine mammals";"Sardinella";0,05;"predation"
"Marine mammals";"Merluccius";0,25;"predation"
"Marine mammals";"Polynemidae";0,04;"predation"
"Marine mammals";"Small pelagics";0,2;"predation"
"Marine mammals";"Mesopelagics";0,1;"predation"
"Marine mammals";"Demersal fish";0,05;"predation"
"Marine mammals";"Miscelaneous";0,26;"predation"
"Marine birds";"Sardinella";0,1;"predation"
"Marine birds";"Ariidae";0,05;"predation"
"Marine birds";"Small pelagics";0,2;"predation"
"Marine birds";"Miscelaneous";0,2;"predation"
"Marine birds";"Large Zoo";0,2;"predation"
"Marine birds";"Small Zoo";0,25;"predation"
"Macrobenthos";"Macrobenthos";0,05;"predation"
"Macrobenthos";"Middlebenthos";0,1;"predation"
"Macrobenthos";"Phytoplankton";0,05;"herbivory"
"Macrobenthos";"Detritus";0,8;"commensalism"
"Middlebenthos";"Phytoplankton";0,15;"herbivory"
"Middlebenthos";"Detritus";0,85;"commensalism"
"Large Zoo";"Small Zoo";0,6;"predation"
"Large Zoo";"Phytoplankton";0,2;"herbivory"
"Large Zoo";"Detritus";0,2;"commensalism"
"Small Zoo";"Phytoplankton";0,7;"herbivory"
"Small Zoo";"Detritus";0,3;"commensalism"
