"sp_taxon_1";"sp_taxon_2";"value";"type"
"Acanthopagrus berda";"Fish";"1";"predation"
"Acanthopagrus berda";"Mollusca";"1";"predation"
"Ambassis agassizii";"Arachnida";"1";"predation"
"Ambassis agassizii";"Chironomidae";"1";"predation"
"Ambassis agassizii";"Corixidae";"1";"predation"
"Ambassis agassizii";"Notonectidae";"1";"predation"
"Ambassis agassizii";"Decapoda";"1";"predation"
"Ambassis agassizii";"Diptera";"1";"predation"
"Ambassis agassizii";"Dipteran (not Chironomidae) larvae";"1";"predation"
"Ambassis agassizii";"Elmidae (larvae)";"1";"predation"
"Ambassis agassizii";"Ephemeroptera";"1";"predation"
"Ambassis agassizii";"Filamentous algae";"1";"herbivory"
"Ambassis agassizii";"Gerridae";"1";"predation"
"Ambassis agassizii";"Mesovelidae";"1";"predation"
"Ambassis agassizii";"Hemiptera";"1";"predation"
"Ambassis agassizii";"Hymenoptera";"1";"predation"
"Ambassis agassizii";"Ostracoda";"1";"predation"
"Ambassis agassizii";"Planktonic inverts";"1";"unknown"
"Ambassis agassizii";"Cladocera";"1";"predation"
"Ambassis agassizii";"Tricoptera";"1";"predation"
"Anguilla australis";"Elmidae (larvae)";"1";"predation"
"Anguilla reinhardtii";"Decapoda";"1";"predation"
"Anguilla reinhardtii";"Detritus";"1";"commensalism"
"Anguilla reinhardtii";"Mollusca";"1";"predation"
"Arrhamphus sclerolepis";"Aquatic macrophytes";"1";"herbivory"
"Arrhamphus sclerolepis";"Dipteran (not Chironomidae) larvae";"1";"predation"
"Arrhamphus sclerolepis";"Filamentous algae";"1";"herbivory"
"Arrhamphus sclerolepis";"Small terrestrial inverts";"1";"predation"
"Awaous acritosus";"Chironomidae";"1";"predation"
"Awaous acritosus";"Detritus";"1";"commensalism"
"Awaous acritosus";"Diptera";"1";"predation"
"Awaous acritosus";"Ephemeroptera";"1";"predation"
"Awaous acritosus";"Filamentous algae";"1";"herbivory"
"Awaous acritosus";"Hemiptera";"1";"predation"
"Awaous acritosus";"Odonata";"1";"predation"
"Awaous acritosus";"Tricoptera";"1";"predation"
"Bunaka gyrinoides";"Aquatic macrophytes";"1";"herbivory"
"Bunaka gyrinoides";"Decapoda";"1";"predation"
"Bunaka gyrinoides";"Fish";"1";"predation"
"Bunaka gyrinoides";"Macrobrachium";"1";"predation"
"Bunaka gyrinoides";"Mollusca";"1";"predation"
"Bunaka gyrinoides";"Orthoptera";"1";"predation"
"Caranx ignobilis";"Fish";"1";"predation"
"Craterocephalus stercusmuscarum";"Chironomidae";"1";"predation"
"Craterocephalus stercusmuscarum";"Diptera";"1";"predation"
"Craterocephalus stercusmuscarum";"Ephemeroptera";"1";"predation"
"Craterocephalus stercusmuscarum";"Odonata";"1";"predation"
"Craterocephalus stercusmuscarum";"Ostracoda";"1";"predation"
