"original_name";"name_clear"
"calanoid copepods";"Calanoida"
"epontic copepods";"Copepoda"
"Parathemisto spp. (amphipods)";"Parathemisto"
"arctic cod";"Arctogadus glacialis"
"murres";"Uria"
"ringed seals";"Phoca hispida"
"narwhals";"Monodon monoceros"
"kittiwakes";"Rissa"
"fulmars";"Procellariidae"
"guillemots";"Cepphus"
"diatoms";"Diatoms"
"marine mammal carcasses";"Marine mammal carcasses"
