"name";"bold";"eol";"tsn";"ncbi"
"Salpidae";174764;6389179;159645;34759
"Benthic infauna";NA;NA;NA;NA
"Benthic epifauna";NA;NA;NA;NA
"Small demersals";NA;NA;NA;NA
"Notothenia rossii";77417;7317178;171105;101497
"Arctocephalus gazella";359710;7198094;180630;37190
"Mirounga leonina";28492;7197957;933410;9715
"Balaenoptera acutorostrata";29234;10199546;612619;9767
