"sp_taxon_1";"sp_taxon_2";"value";"type"
"Bacteria";"DOM";1;"commensalism"
"Microzooplankton";"Bacteria";1;"predation"
"Microzooplankton";"Phaeocystis";1;"predation"
"Microzooplankton";"Cryptophytes";1;"predation"
"Microzooplankton";"Copepods";1;"predation"
"Microzooplankton";"Meroplankton";1;"predation"
"Pteropods";"Bacteria";1;"predation"
"Pteropods";"Microzooplankton";1;"predation"
"Pteropods";"Phaeocystis";1;"predation"
"Pteropods";"Diatoms";1;"herbivory"
"Gelatinous zooplankton";"Microzooplankton";1;"predation"
"Gelatinous zooplankton";"Pteropods";1;"predation"
"Copepods";"Diatoms";1;"herbivory"
"Meroplankton";"Diatoms";1;"herbivory"
"Copepods";"Pteropods";1;"predation"
"Meroplankton";"Pteropods";1;"predation"
"Copepods";"Gelatinous zooplankton";1;"predation"
"Meroplankton";"Gelatinous zooplankton";1;"predation"
"Copepods";"Ice algae";1;"herbivory"
"Meroplankton";"Ice algae";1;"herbivory"
"Tooth-fish";"Small fish";1;"predation"
"Tooth-fish";"Crystal Krill";1;"predation"
"Killer Whales A";"Baleen whales";1;"predation"
"Killer Whales B";"Crabeater seals";1;"predation"
"Killer Whales B";"Weddell seals";1;"predation"
"Killer Whales B";"Emperor penguins";1;"predation"
"Killer Whales C";"Tooth-fish";1;"predation"
"Squid";"Small fish";1;"predation"
"Squid";"Crystal Krill";1;"predation"
"Small fish";"Pteropods";1;"predation"
"Small fish";"Copepods";1;"predation"
"Small fish";"Meroplankton";1;"predation"
"Small fish";"Crystal Krill";1;"predation"
"Crystal Krill";"Diatoms";1;"herbivory"
"Crystal Krill";"Ice algae";1;"herbivory"
"Baleen whales";"Crystal Krill";1;"predation"
"Leopard seals";"Adelie penguins";1;"predation"
"Crabeater seals";"Crystal Krill";1;"predation"
"Weddell seals";"Tooth-fish";1;"predation"
"Adelie penguins";"Small fish";1;"predation"
"Adelie penguins";"Crystal Krill";1;"predation"
"Emperor penguins";"Small fish";1;"predation"
"Petrels";"Small fish";1;"predation"
"Petrels";"Crystal Krill";1;"predation"
