"name";"bold";"eol";"tsn";"ncbi"
"Heliconia bihai";"179743";"11765574";"502927";"446146"
"Cephaloleia neglecta";NA;"24664217";"843068";NA
"Copestylum roraima";NA;"24706521";NA;NA
"Quichuana augustriventris";NA;NA;NA;NA
